mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_learning_rate,param_max_iter,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.2797090212504069,0.013083863412445893,0.0009206136067708334,0.00023975453662827034,relu,0.0001,"(50,)",constant,500,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (50,), 'learning_rate': 'constant', 'max_iter': 500}",0.9320388349514563,0.9902912621359223,0.9705882352941176,0.9643061107938321,0.024192769366048115,37
0.2835412820180257,0.006653740792864582,0.0009108384450276693,0.0002292607843814385,relu,0.0001,"(50,)",adaptive,500,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (50,), 'learning_rate': 'adaptive', 'max_iter': 500}",0.9320388349514563,0.9902912621359223,0.9705882352941176,0.9643061107938321,0.024192769366048115,37
0.26146896680196124,0.025318159613100126,0.0009214083353678385,0.00024692356912190555,relu,0.0001,"(100,)",constant,500,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'learning_rate': 'constant', 'max_iter': 500}",0.941747572815534,0.9611650485436893,0.9901960784313726,0.9643695665968653,0.019908392301854906,31
0.25374309221903485,0.11015050334318785,0.0007843176523844401,9.38457712700144e-05,relu,0.0001,"(100,)",adaptive,500,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'learning_rate': 'adaptive', 'max_iter': 500}",0.941747572815534,0.9611650485436893,0.9901960784313726,0.9643695665968653,0.019908392301854906,31
0.20363171895345053,0.0525031026382895,0.001168648401896159,0.0005595155392627459,relu,0.0001,"(100, 50)",constant,500,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 50), 'learning_rate': 'constant', 'max_iter': 500}",0.9514563106796117,0.9611650485436893,0.9901960784313726,0.9676058125515579,0.016458128328557184,27
0.19177532196044922,0.057877203779104276,0.0010610421498616536,0.0002289335978222729,relu,0.0001,"(100, 50)",adaptive,500,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 50), 'learning_rate': 'adaptive', 'max_iter': 500}",0.9514563106796117,0.9611650485436893,0.9901960784313726,0.9676058125515579,0.016458128328557184,27
0.2157917022705078,0.0828466184820417,0.0007417201995849609,6.7547255709571135e-06,relu,0.0001,"(100, 100)",constant,500,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'max_iter': 500}",0.941747572815534,0.9514563106796117,0.9803921568627451,0.9578653467859636,0.016414582478290078,49
0.23792489369710287,0.0986501709268279,0.0007504622141520182,2.6020292967521623e-05,relu,0.0001,"(100, 100)",adaptive,500,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'max_iter': 500}",0.941747572815534,0.9514563106796117,0.9803921568627451,0.9578653467859636,0.016414582478290078,49
0.18653599421183267,0.031195138274692023,0.0008140405019124349,3.374013683419161e-05,relu,0.0001,"(150, 100, 50)",constant,500,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (150, 100, 50), 'learning_rate': 'constant', 'max_iter': 500}",0.912621359223301,0.9805825242718447,0.9803921568627451,0.9578653467859636,0.03199242481031393,49
0.20090468724568686,0.009836860987266027,0.0009679794311523438,0.0002487247096632035,relu,0.0001,"(150, 100, 50)",adaptive,500,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (150, 100, 50), 'learning_rate': 'adaptive', 'max_iter': 500}",0.912621359223301,0.9805825242718447,0.9803921568627451,0.9578653467859636,0.03199242481031393,49
0.23865866661071777,0.008313398835392229,0.0010433197021484375,4.0067091677172426e-05,relu,0.001,"(50,)",constant,500,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (50,), 'learning_rate': 'constant', 'max_iter': 500}",0.9320388349514563,0.9902912621359223,0.9705882352941176,0.9643061107938321,0.024192769366048115,37
0.23333168029785156,0.00733574214633477,0.0010985533396402996,0.000374462537486981,relu,0.001,"(50,)",adaptive,500,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (50,), 'learning_rate': 'adaptive', 'max_iter': 500}",0.9320388349514563,0.9902912621359223,0.9705882352941176,0.9643061107938321,0.024192769366048115,37
0.2029404640197754,0.03615964077163136,0.0006501674652099609,2.998455282833335e-05,relu,0.001,"(100,)",constant,500,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (100,), 'learning_rate': 'constant', 'max_iter': 500}",0.941747572815534,0.9611650485436893,0.9901960784313726,0.9643695665968653,0.019908392301854906,31
0.21347792943318686,0.051134042380320266,0.0009915828704833984,0.00018280378214558237,relu,0.001,"(100,)",adaptive,500,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (100,), 'learning_rate': 'adaptive', 'max_iter': 500}",0.941747572815534,0.9611650485436893,0.9901960784313726,0.9643695665968653,0.019908392301854906,31
0.1910394032796224,0.04204497266579052,0.0010083516438802083,0.0002144384232823835,relu,0.001,"(100, 50)",constant,500,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (100, 50), 'learning_rate': 'constant', 'max_iter': 500}",0.941747572815534,0.9611650485436893,0.9901960784313726,0.9643695665968653,0.019908392301854906,31
0.18837237358093262,0.03117694498227429,0.0009023348490397135,0.0001925172901716742,relu,0.001,"(100, 50)",adaptive,500,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (100, 50), 'learning_rate': 'adaptive', 'max_iter': 500}",0.941747572815534,0.9611650485436893,0.9901960784313726,0.9643695665968653,0.019908392301854906,31
0.21463632583618164,0.08291474617426854,0.0010749499003092449,0.00021519944406322715,relu,0.001,"(100, 100)",constant,500,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'max_iter': 500}",0.941747572815534,0.9514563106796117,0.9803921568627451,0.9578653467859636,0.016414582478290078,49
0.22589794794718424,0.06486571649130221,0.0008767445882161459,0.0001571584591798753,relu,0.001,"(100, 100)",adaptive,500,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'max_iter': 500}",0.941747572815534,0.9514563106796117,0.9803921568627451,0.9578653467859636,0.016414582478290078,49
0.1919243335723877,0.006294387553389167,0.0011566480000813801,0.00047102221052587693,relu,0.001,"(150, 100, 50)",constant,500,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (150, 100, 50), 'learning_rate': 'constant', 'max_iter': 500}",0.912621359223301,0.9805825242718447,0.9803921568627451,0.9578653467859636,0.03199242481031393,49
0.1936472256978353,0.012707120817798675,0.0007541974385579427,3.674706783834105e-06,relu,0.001,"(150, 100, 50)",adaptive,500,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (150, 100, 50), 'learning_rate': 'adaptive', 'max_iter': 500}",0.912621359223301,0.9805825242718447,0.9803921568627451,0.9578653467859636,0.03199242481031393,49
0.21604235967000326,0.008606568065784416,0.0008060932159423828,0.00023806864170966107,relu,0.01,"(50,)",constant,500,"{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (50,), 'learning_rate': 'constant', 'max_iter': 500}",0.9223300970873787,0.9902912621359223,0.9705882352941176,0.9610698648391396,0.028549717112171157,47
0.1933276653289795,0.0018761050379164095,0.000820000966389974,0.00019971474299447143,relu,0.01,"(50,)",adaptive,500,"{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (50,), 'learning_rate': 'adaptive', 'max_iter': 500}",0.9223300970873787,0.9902912621359223,0.9705882352941176,0.9610698648391396,0.028549717112171157,47
0.19736194610595703,0.030792214434806425,0.0006825923919677734,1.684974567770829e-05,relu,0.01,"(100,)",constant,500,"{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (100,), 'learning_rate': 'constant', 'max_iter': 500}",0.970873786407767,0.9611650485436893,0.9803921568627451,0.9708103306047339,0.007849562346924376,19
0.1960606575012207,0.0652946900141756,0.0012657642364501953,0.0004872580902991548,relu,0.01,"(100,)",adaptive,500,"{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (100,), 'learning_rate': 'adaptive', 'max_iter': 500}",0.970873786407767,0.9611650485436893,0.9803921568627451,0.9708103306047339,0.007849562346924376,19
0.1821293830871582,0.048648781765759305,0.0008686383565266927,0.00021283950591079867,relu,0.01,"(100, 50)",constant,500,"{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (100, 50), 'learning_rate': 'constant', 'max_iter': 500}",0.941747572815534,0.970873786407767,0.9901960784313726,0.9676058125515579,0.019913549222336624,27
0.18220202128092447,0.04506634505612582,0.0007223288218180338,1.2250683967166532e-05,relu,0.01,"(100, 50)",adaptive,500,"{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (100, 50), 'learning_rate': 'adaptive', 'max_iter': 500}",0.941747572815534,0.970873786407767,0.9901960784313726,0.9676058125515579,0.019913549222336624,27
0.2552127043406169,0.04496222999858704,0.0009818871815999348,0.0003265607788592598,relu,0.01,"(100, 100)",constant,500,"{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'max_iter': 500}",0.941747572815534,0.9223300970873787,0.9901960784313726,0.951424582778095,0.028538643360742317,57
0.2509317398071289,0.04814384600408971,0.0007332960764567057,2.898221669525523e-05,relu,0.01,"(100, 100)",adaptive,500,"{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'max_iter': 500}",0.941747572815534,0.9223300970873787,0.9901960784313726,0.951424582778095,0.028538643360742317,57
0.20176164309183756,0.03795253517018962,0.0011359850565592449,0.0002765802355774269,relu,0.01,"(150, 100, 50)",constant,500,"{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (150, 100, 50), 'learning_rate': 'constant', 'max_iter': 500}",0.9029126213592233,0.970873786407767,0.9803921568627451,0.9513928548765785,0.03450023792625699,59
0.1975273291269938,0.024393020766478903,0.0007672309875488281,2.1861826679892827e-05,relu,0.01,"(150, 100, 50)",adaptive,500,"{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (150, 100, 50), 'learning_rate': 'adaptive', 'max_iter': 500}",0.9029126213592233,0.970873786407767,0.9803921568627451,0.9513928548765785,0.03450023792625699,59
0.20545331637064615,0.0055195095281861655,0.0006539821624755859,1.7778844295360328e-05,tanh,0.0001,"(50,)",constant,500,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (50,), 'learning_rate': 'constant', 'max_iter': 500}",0.9805825242718447,0.9902912621359223,0.9803921568627451,0.9837553144235041,0.0046222663497618765,7
0.207934300104777,0.01842952623089535,0.0008259614308675131,0.00020007674006182577,tanh,0.0001,"(50,)",adaptive,500,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (50,), 'learning_rate': 'adaptive', 'max_iter': 500}",0.9805825242718447,0.9902912621359223,0.9803921568627451,0.9837553144235041,0.0046222663497618765,7
0.22422496477762857,0.04394841446749071,0.0007166067759195963,3.9256535924606706e-05,tanh,0.0001,"(100,)",constant,500,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'learning_rate': 'constant', 'max_iter': 500}",0.970873786407767,0.9611650485436893,0.9901960784313726,0.974078304460943,0.012066534328456743,13
0.24309961001078287,0.04137925422819533,0.0014060338338216145,0.0009243229787333253,tanh,0.0001,"(100,)",adaptive,500,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'learning_rate': 'adaptive', 'max_iter': 500}",0.970873786407767,0.9611650485436893,0.9901960784313726,0.974078304460943,0.012066534328456743,13
0.17966564496358237,0.042614875378420396,0.0011096795399983723,0.0004758555454631215,tanh,0.0001,"(100, 50)",constant,500,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 50), 'learning_rate': 'constant', 'max_iter': 500}",0.9611650485436893,0.970873786407767,0.9803921568627451,0.9708103306047339,0.007849562346924376,19
0.16889325777689615,0.04133117929784997,0.0007837613423665365,6.209063525080557e-06,tanh,0.0001,"(100, 50)",adaptive,500,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 50), 'learning_rate': 'adaptive', 'max_iter': 500}",0.9611650485436893,0.970873786407767,0.9803921568627451,0.9708103306047339,0.007849562346924376,19
0.15839640299479166,0.05049807168608908,0.0014046033223470051,0.0005105698229468171,tanh,0.0001,"(100, 100)",constant,500,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'max_iter': 500}",0.970873786407767,0.9805825242718447,1.0,0.9838187702265372,0.012108923581792686,1
0.1515967051188151,0.045597045391276896,0.001003265380859375,0.00024963742154326355,tanh,0.0001,"(100, 100)",adaptive,500,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'max_iter': 500}",0.970873786407767,0.9805825242718447,1.0,0.9838187702265372,0.012108923581792686,1
0.15011469523111978,0.04571529645211644,0.0014704068501790364,0.0004801377795832517,tanh,0.0001,"(150, 100, 50)",constant,500,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (150, 100, 50), 'learning_rate': 'constant', 'max_iter': 500}",0.9223300970873787,0.9805825242718447,0.9803921568627451,0.9611015927406562,0.027415697648509044,41
0.11930465698242188,0.025441574044830686,0.0010840098063151042,0.0003281920628680117,tanh,0.0001,"(150, 100, 50)",adaptive,500,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (150, 100, 50), 'learning_rate': 'adaptive', 'max_iter': 500}",0.9223300970873787,0.9805825242718447,0.9803921568627451,0.9611015927406562,0.027415697648509044,41
0.21090801556905112,0.021747365943302142,0.0010469754536946614,0.00022852495083693438,tanh,0.001,"(50,)",constant,500,"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (50,), 'learning_rate': 'constant', 'max_iter': 500}",0.9805825242718447,0.9902912621359223,0.9803921568627451,0.9837553144235041,0.0046222663497618765,7
0.22566541035970053,0.046011172537492,0.000831762949625651,0.000201230773479189,tanh,0.001,"(50,)",adaptive,500,"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (50,), 'learning_rate': 'adaptive', 'max_iter': 500}",0.9805825242718447,0.9902912621359223,0.9803921568627451,0.9837553144235041,0.0046222663497618765,7
0.20606621106465658,0.046237876386783436,0.0010627110799153645,0.00022932234842369805,tanh,0.001,"(100,)",constant,500,"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (100,), 'learning_rate': 'constant', 'max_iter': 500}",0.970873786407767,0.9611650485436893,0.9901960784313726,0.974078304460943,0.012066534328456743,13
0.22216669718424478,0.03801233687073744,0.0013748804728190105,0.000490489943677057,tanh,0.001,"(100,)",adaptive,500,"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (100,), 'learning_rate': 'adaptive', 'max_iter': 500}",0.970873786407767,0.9611650485436893,0.9901960784313726,0.974078304460943,0.012066534328456743,13
0.1636359691619873,0.04147402659118033,0.0009236335754394531,0.00024650252048995285,tanh,0.001,"(100, 50)",constant,500,"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (100, 50), 'learning_rate': 'constant', 'max_iter': 500}",0.9611650485436893,0.970873786407767,0.9803921568627451,0.9708103306047339,0.007849562346924376,19
0.18944621086120605,0.06698528344299247,0.0012916723887125652,0.00038843361605054644,tanh,0.001,"(100, 50)",adaptive,500,"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (100, 50), 'learning_rate': 'adaptive', 'max_iter': 500}",0.9611650485436893,0.970873786407767,0.9803921568627451,0.9708103306047339,0.007849562346924376,19
0.1449702580769857,0.04623570515022487,0.0010457038879394531,0.0003441509769399092,tanh,0.001,"(100, 100)",constant,500,"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'max_iter': 500}",0.970873786407767,0.9805825242718447,1.0,0.9838187702265372,0.012108923581792686,1
0.1530949274698893,0.03865464350155221,0.0010823408762613933,0.00039846549038653176,tanh,0.001,"(100, 100)",adaptive,500,"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'max_iter': 500}",0.970873786407767,0.9805825242718447,1.0,0.9838187702265372,0.012108923581792686,1
0.13689970970153809,0.03213558443869744,0.0013655821482340496,0.0007017169905620225,tanh,0.001,"(150, 100, 50)",constant,500,"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (150, 100, 50), 'learning_rate': 'constant', 'max_iter': 500}",0.9223300970873787,0.9805825242718447,0.9803921568627451,0.9611015927406562,0.027415697648509044,41
0.13612802823384604,0.038308563043682055,0.0011071364084879558,0.00029924753690232576,tanh,0.001,"(150, 100, 50)",adaptive,500,"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (150, 100, 50), 'learning_rate': 'adaptive', 'max_iter': 500}",0.9223300970873787,0.9805825242718447,0.9803921568627451,0.9611015927406562,0.027415697648509044,41
0.19924275080362955,0.010420544697160023,0.00067901611328125,2.0166698146766475e-05,tanh,0.01,"(50,)",constant,500,"{'activation': 'tanh', 'alpha': 0.01, 'hidden_layer_sizes': (50,), 'learning_rate': 'constant', 'max_iter': 500}",0.9805825242718447,0.9902912621359223,0.9803921568627451,0.9837553144235041,0.0046222663497618765,7
0.2347713311513265,0.007633027960758127,0.0008720556894938151,0.00029694778528147596,tanh,0.01,"(50,)",adaptive,500,"{'activation': 'tanh', 'alpha': 0.01, 'hidden_layer_sizes': (50,), 'learning_rate': 'adaptive', 'max_iter': 500}",0.9805825242718447,0.9902912621359223,0.9803921568627451,0.9837553144235041,0.0046222663497618765,7
0.21358068784077963,0.058671905235959006,0.0007119178771972656,3.317761080055736e-05,tanh,0.01,"(100,)",constant,500,"{'activation': 'tanh', 'alpha': 0.01, 'hidden_layer_sizes': (100,), 'learning_rate': 'constant', 'max_iter': 500}",0.970873786407767,0.9611650485436893,0.9901960784313726,0.974078304460943,0.012066534328456743,13
0.22699658075968424,0.05786427971626697,0.0009047985076904297,0.0002329593129663506,tanh,0.01,"(100,)",adaptive,500,"{'activation': 'tanh', 'alpha': 0.01, 'hidden_layer_sizes': (100,), 'learning_rate': 'adaptive', 'max_iter': 500}",0.970873786407767,0.9611650485436893,0.9901960784313726,0.974078304460943,0.012066534328456743,13
0.16272370020548502,0.02320227373682746,0.0007777214050292969,1.1989080802659416e-05,tanh,0.01,"(100, 50)",constant,500,"{'activation': 'tanh', 'alpha': 0.01, 'hidden_layer_sizes': (100, 50), 'learning_rate': 'constant', 'max_iter': 500}",0.9611650485436893,0.970873786407767,0.9803921568627451,0.9708103306047339,0.007849562346924376,19
0.16719468434651694,0.0546388293913177,0.0014737447102864583,0.00011536771506823815,tanh,0.01,"(100, 50)",adaptive,500,"{'activation': 'tanh', 'alpha': 0.01, 'hidden_layer_sizes': (100, 50), 'learning_rate': 'adaptive', 'max_iter': 500}",0.9611650485436893,0.970873786407767,0.9803921568627451,0.9708103306047339,0.007849562346924376,19
0.18022529284159342,0.05085534050715477,0.0010530153910319011,0.00035857765032749867,tanh,0.01,"(100, 100)",constant,500,"{'activation': 'tanh', 'alpha': 0.01, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'max_iter': 500}",0.970873786407767,0.9805825242718447,1.0,0.9838187702265372,0.012108923581792686,1
0.16438968976338705,0.022071644758536776,0.0008167425791422526,2.5406467697057376e-05,tanh,0.01,"(100, 100)",adaptive,500,"{'activation': 'tanh', 'alpha': 0.01, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'max_iter': 500}",0.970873786407767,0.9805825242718447,1.0,0.9838187702265372,0.012108923581792686,1
0.13938498497009277,0.03612461834599594,0.0026792685190836587,0.0023460821107464075,tanh,0.01,"(150, 100, 50)",constant,500,"{'activation': 'tanh', 'alpha': 0.01, 'hidden_layer_sizes': (150, 100, 50), 'learning_rate': 'constant', 'max_iter': 500}",0.9223300970873787,0.9805825242718447,0.9803921568627451,0.9611015927406562,0.027415697648509044,41
0.11296876271565755,0.0224534734314067,0.0007363160451253256,3.725861929375453e-05,tanh,0.01,"(150, 100, 50)",adaptive,500,"{'activation': 'tanh', 'alpha': 0.01, 'hidden_layer_sizes': (150, 100, 50), 'learning_rate': 'adaptive', 'max_iter': 500}",0.9223300970873787,0.9805825242718447,0.9803921568627451,0.9611015927406562,0.027415697648509044,41
